time,City,Confirmed,Death,Recovered,Incidence
3733,20200917T00:00:00Z,부산,367,4,306,10.76
3734,20200917T00:00:00Z,대구,7118,192,6852,292.14
3735,20200917T00:00:00Z,인천,859,7,733,29.06
3736,20200917T00:00:00Z,광주,485,3,386,33.29
3737,20200917T00:00:00Z,대전,348,3,279,23.61
3738,20200917T00:00:00Z,울산,141,1,105,12.29
3739,20200917T00:00:00Z,세종,70,0,63,20.45
3740,20200917T00:00:00Z,경기,4052,58,3251,30.58
3741,20200917T00:00:00Z,강원,217,3,183,14.09
3742,20200917T00:00:00Z,충북,151,1,123,9.44
3743,20200917T00:00:00Z,충남,457,2,324,21.53
3744,20200917T00:00:00Z,전북,106,0,78,5.83
3745,20200917T00:00:00Z,전남,167,0,93,8.96
3746,20200917T00:00:00Z,경북,1497,55,1405,56.23
3747,20200917T00:00:00Z,경남,277,0,241,8.24
3748,20200917T00:00:00Z,제주,56,0,45,8.35
3749,20200917T00:00:00Z,검역,1432,0,1328,-
3750,20200918T00:00:00Z,합계,22783,377,19771,43.94
3751,20200918T00:00:00Z,서울,4904,46,3841,50.38
3752,20200918T00:00:00Z,부산,369,4,311,10.82
3753,20200918T00:00:00Z,대구,7120,192,6859,292.22
3754,20200918T00:00:00Z,인천,865,8,738,29.26
3755,20200918T00:00:00Z,광주,485,3,400,33.29
3756,20200918T00:00:00Z,대전,350,3,287,23.74
3757,20200918T00:00:00Z,울산,141,1,108,12.29
3758,20200918T00:00:00Z,세종,70,0,64,20.45
3759,20200918T00:00:00Z,경기,4089,59,3296,30.86
3760,20200918T00:00:00Z,강원,217,3,188,14.09
3761,20200918T00:00:00Z,충북,154,1,126,9.63
3762,20200918T00:00:00Z,충남,463,2,335,21.81
3763,20200918T00:00:00Z,전북,114,0,79,6.27
3764,20200918T00:00:00Z,전남,167,0,100,8.96
3765,20200918T00:00:00Z,경북,1502,55,1407,56.41
3766,20200918T00:00:00Z,경남,281,0,246,8.36
3767,20200918T00:00:00Z,제주,58,0,45,8.65
3768,20200918T00:00:00Z,검역,1434,0,1341,-
3769,20200919T00:00:00Z,합계,22893,378,19970,44.15
3770,20200919T00:00:00Z,서울,4944,46,3888,50.79
3771,20200919T00:00:00Z,부산,371,4,316,10.87
3772,20200919T00:00:00Z,대구,7122,192,6867,292.31
3773,20200919T00:00:00Z,인천,876,8,757,29.63
3774,20200919T00:00:00Z,광주,485,3,412,33.29
3775,20200919T00:00:00Z,대전,352,3,290,23.88
3776,20200919T00:00:00Z,울산,141,2,108,12.29
3777,20200919T00:00:00Z,세종,70,0,64,20.45
3778,20200919T00:00:00Z,경기,4130,59,3355,31.17
3779,20200919T00:00:00Z,강원,217,3,192,14.09
3780,20200919T00:00:00Z,충북,155,1,131,9.69
3781,20200919T00:00:00Z,충남,467,2,339,22.00
3782,20200919T00:00:00Z,전북,115,0,85,6.33
3783,20200919T00:00:00Z,전남,167,0,110,8.96
3784,20200919T00:00:00Z,경북,1506,55,1410,56.56
3785,20200919T00:00:00Z,경남,282,0,250,8.39
3786,20200919T00:00:00Z,제주,58,0,45,8.65
3787,20200919T00:00:00Z,검역,1435,0,1351,-
3788,20200920T00:00:00Z,합계,22975,383,20158,44.31
3789,20200920T00:00:00Z,서울,4972,47,3961,51.08
3790,20200920T00:00:00Z,부산,377,4,320,11.05
3791,20200920T00:00:00Z,대구,7124,193,6872,292.39
3792,20200920T00:00:00Z,인천,879,8,761,29.73
3793,20200920T00:00:00Z,광주,485,3,422,33.29
3794,20200920T00:00:00Z,대전,354,3,291,24.01
3795,20200920T00:00:00Z,울산,142,2,116,12.38
3796,20200920T00:00:00Z,세종,70,0,64,20.45
3797,20200920T00:00:00Z,경기,4156,62,3416,31.37
3798,20200920T00:00:00Z,강원,217,3,194,14.09
3799,20200920T00:00:00Z,충북,156,1,133,9.75
3800,20200920T00:00:00Z,충남,468,2,346,22.05
3801,20200920T00:00:00Z,전북,115,0,87,6.33
3802,20200920T00:00:00Z,전남,167,0,115,8.96
3803,20200920T00:00:00Z,경북,1511,55,1410,56.75
3804,20200920T00:00:00Z,경남,283,0,252,8.42
3805,20200920T00:00:00Z,제주,58,0,45,8.65
3806,20200920T00:00:00Z,검역,1441,0,1353,-
3807,20200921T00:00:00Z,합계,23045,385,20248,44.45
3808,20200921T00:00:00Z,서울,4995,48,3985,51.32
3809,20200921T00:00:00Z,부산,385,4,324,11.28
3810,20200921T00:00:00Z,대구,7125,193,6873,292.43
3811,20200921T00:00:00Z,인천,881,8,764,29.80
3812,20200921T00:00:00Z,광주,486,3,423,33.36
3813,20200921T00:00:00Z,대전,356,3,291,24.15
3814,20200921T00:00:00Z,울산,142,2,117,12.38
3815,20200921T00:00:00Z,세종,70,0,64,20.45
3816,20200921T00:00:00Z,경기,4174,63,3457,31.50
3817,20200921T00:00:00Z,강원,217,3,195,14.09
3818,20200921T00:00:00Z,충북,158,1,136,9.88
3819,20200921T00:00:00Z,충남,468,2,348,22.05
3820,20200921T00:00:00Z,전북,115,0,88,6.33
3821,20200921T00:00:00Z,전남,167,0,118,8.96
3822,20200921T00:00:00Z,경북,1512,55,1411,56.79
3823,20200921T00:00:00Z,경남,285,0,254,8.48
3824,20200921T00:00:00Z,제주,58,0,45,8.65
3825,20200921T00:00:00Z,검역,1451,0,1355,-
3826,20200922T00:00:00Z,합계,23106,388,20441,44.57
3827,20200922T00:00:00Z,서울,5016,49,4034,51.53
3828,20200922T00:00:00Z,부산,390,4,325,11.43
3829,20200922T00:00:00Z,대구,7125,193,6874,292.43
3830,20200922T00:00:00Z,인천,883,8,768,29.87
3831,20200922T00:00:00Z,광주,486,3,432,33.36
3832,20200922T00:00:00Z,대전,356,3,298,24.15
3833,20200922T00:00:00Z,울산,143,2,124,12.47
3834,20200922T00:00:00Z,세종,71,0,64,20.74
3835,20200922T00:00:00Z,경기,4194,65,3551,31.65
3836,20200922T00:00:00Z,강원,219,3,195,14.22
3837,20200922T00:00:00Z,충북,160,1,137,10.00
3838,20200922T00:00:00Z,충남,468,2,353,22.05
3839,20200922T00:00:00Z,전북,115,0,89,6.33
3840,20200922T00:00:00Z,전남,167,0,120,8.96
3841,20200922T00:00:00Z,경북,1516,55,1420,56.94
3842,20200922T00:00:00Z,경남,286,0,255,8.51
3843,20200922T00:00:00Z,제주,58,0,45,8.65
3844,20200922T00:00:00Z,검역,1453,0,1357,-
3845,20200923T00:00:00Z,합계,23216,388,20650,44.78
3846,20200923T00:00:00Z,서울,5056,49,4110,51.94
3847,20200923T00:00:00Z,부산,397,4,327,11.64
3848,20200923T00:00:00Z,대구,7128,193,6885,292.55
3849,20200923T00:00:00Z,인천,888,8,772,30.04
3850,20200923T00:00:00Z,광주,488,3,441,33.50
3851,20200923T00:00:00Z,대전,356,3,302,24.15
3852,20200923T00:00:00Z,울산,145,2,127,12.64
3853,20200923T00:00:00Z,세종,71,0,65,20.74
3854,20200923T00:00:00Z,경기,4224,65,3613,31.88
3855,20200923T00:00:00Z,강원,220,3,203,14.28
3856,20200923T00:00:00Z,충북,162,1,137,10.13
3857,20200923T00:00:00Z,충남,473,2,358,22.29
3858,20200923T00:00:00Z,전북,116,0,91,6.38
3859,20200923T00:00:00Z,전남,167,0,129,8.96
3860,20200923T00:00:00Z,경북,1522,55,1420,57.16
3861,20200923T00:00:00Z,경남,286,0,257,8.51
3862,20200923T00:00:00Z,제주,58,0,47,8.65
3863,20200923T00:00:00Z,검역,1459,0,1366,-
3864,20200924T00:00:00Z,합계,23341,393,20832,45.02
3865,20200924T00:00:00Z,서울,5095,50,4173,52.34
3866,20200924T00:00:00Z,부산,404,4,332,11.84
3867,20200924T00:00:00Z,대구,7129,193,6888,292.59
3868,20200924T00:00:00Z,인천,898,8,776,30.38
3869,20200924T00:00:00Z,광주,488,3,451,33.50
3870,20200924T00:00:00Z,대전,357,3,309,24.22
3871,20200924T00:00:00Z,울산,145,2,131,12.64
3872,20200924T00:00:00Z,세종,74,0,65,21.62
3873,20200924T00:00:00Z,경기,4272,68,3667,32.24
3874,20200924T00:00:00Z,강원,222,3,204,14.41
3875,20200924T00:00:00Z,충북,164,1,139,10.25
3876,20200924T00:00:00Z,충남,474,3,369,22.33
3877,20200924T00:00:00Z,전북,117,0,92,6.44
3878,20200924T00:00:00Z,전남,168,0,134,9.01
3879,20200924T00:00:00Z,경북,1524,55,1423,57.24
3880,20200924T00:00:00Z,경남,287,0,259,8.54
3881,20200924T00:00:00Z,제주,59,0,49,8.80
3882,20200924T00:00:00Z,검역,1464,0,1371,-
3883,20200924T00:00:00Z,합계,23341,393,20832,45.02
3884,20200924T00:00:00Z,서울,5095,50,4173,52.34
3885,20200924T00:00:00Z,부산,404,4,332,11.84
3886,20200924T00:00:00Z,대구,7129,193,6888,292.59
3887,20200924T00:00:00Z,인천,898,8,776,30.38
3888,20200924T00:00:00Z,광주,488,3,451,33.50
3889,20200924T00:00:00Z,대전,357,3,309,24.22
3890,20200924T00:00:00Z,울산,145,2,131,12.64
3891,20200924T00:00:00Z,세종,74,0,65,21.62
3892,20200924T00:00:00Z,경기,4272,68,3667,32.24
3893,20200924T00:00:00Z,강원,222,3,204,14.41
3894,20200924T00:00:00Z,충북,164,1,139,10.25
3895,20200924T00:00:00Z,충남,474,3,369,22.33
3896,20200924T00:00:00Z,전북,117,0,92,6.44
3897,20200924T00:00:00Z,전남,168,0,134,9.01
3898,20200924T00:00:00Z,경북,1524,55,1423,57.24
3899,20200924T00:00:00Z,경남,287,0,259,8.54
3900,20200924T00:00:00Z,제주,59,0,49,8.80
3901,20200924T00:00:00Z,검역,1464,0,1371,-
3902,20200925T00:00:00Z,합계,23455,395,20978,45.24
3903,20200925T00:00:00Z,서울,5152,52,4228,52.93
3904,20200925T00:00:00Z,부산,407,4,335,11.93
3905,20200925T00:00:00Z,대구,7129,193,6899,292.59
3906,20200925T00:00:00Z,인천,901,8,785,30.48
3907,20200925T00:00:00Z,광주,490,3,463,33.64
3908,20200925T00:00:00Z,대전,357,3,310,24.22
3909,20200925T00:00:00Z,울산,145,2,132,12.64
3910,20200925T00:00:00Z,세종,75,0,65,21.91
3911,20200925T00:00:00Z,경기,4299,68,3700,32.44
3912,20200925T00:00:00Z,강원,223,3,206,14.48
3913,20200925T00:00:00Z,충북,167,1,140,10.44
3914,20200925T00:00:00Z,충남,475,3,379,22.38
3915,20200925T00:00:00Z,전북,120,0,93,6.60
3916,20200925T00:00:00Z,전남,168,0,135,9.01
3917,20200925T00:00:00Z,경북,1530,55,1425,57.46
3918,20200925T00:00:00Z,경남,288,0,261,8.57
3919,20200925T00:00:00Z,제주,59,0,50,8.80
3920,20200925T00:00:00Z,검역,1470,0,1372,-
3921,20200926T00:00:00Z,합계,23516,399,21166,45.36
3922,20200926T00:00:00Z,서울,5178,53,4316,53.20
3923,20200926T00:00:00Z,부산,409,4,342,11.99
3924,20200926T00:00:00Z,대구,7130,194,6909,292.63
3925,20200926T00:00:00Z,인천,902,8,792,30.51
3926,20200926T00:00:00Z,광주,490,3,469,33.64
3927,20200926T00:00:00Z,대전,358,3,310,24.29
3928,20200926T00:00:00Z,울산,145,2,132,12.64
3929,20200926T00:00:00Z,세종,75,0,65,21.91
3930,20200926T00:00:00Z,경기,4313,69,3748,32.55
3931,20200926T00:00:00Z,강원,223,3,208,14.48
3932,20200926T00:00:00Z,충북,167,1,141,10.44
3933,20200926T00:00:00Z,충남,475,4,385,22.38
3934,20200926T00:00:00Z,전북,123,0,93,6.77
3935,20200926T00:00:00Z,전남,168,0,140,9.01
3936,20200926T00:00:00Z,경북,1533,55,1426,57.58
3937,20200926T00:00:00Z,경남,289,0,265,8.60
3938,20200926T00:00:00Z,제주,59,0,52,8.80
3939,20200926T00:00:00Z,검역,1479,0,1373,-
3940,20200926T00:00:00Z,합계,23516,399,21166,45.36
3941,20200926T00:00:00Z,서울,5178,53,4316,53.20
3942,20200926T00:00:00Z,부산,409,4,342,11.99
3943,20200926T00:00:00Z,대구,7130,194,6909,292.63
3944,20200926T00:00:00Z,인천,902,8,792,30.51
3945,20200926T00:00:00Z,광주,490,3,469,33.64
3946,20200926T00:00:00Z,대전,358,3,310,24.29
3947,20200926T00:00:00Z,울산,145,2,132,12.64
3948,20200926T00:00:00Z,세종,75,0,65,21.91
3949,20200926T00:00:00Z,경기,4313,69,3748,32.55
3950,20200926T00:00:00Z,강원,223,3,208,14.48
3951,20200926T00:00:00Z,충북,167,1,141,10.44
3952,20200926T00:00:00Z,충남,475,4,385,22.38
3953,20200926T00:00:00Z,전북,123,0,93,6.77
3954,20200926T00:00:00Z,전남,168,0,140,9.01
3955,20200926T00:00:00Z,경북,1533,55,1426,57.58
3956,20200926T00:00:00Z,경남,289,0,265,8.60
3957,20200926T00:00:00Z,제주,59,0,52,8.80
3958,20200926T00:00:00Z,검역,1479,0,1373,-
3959,20200927T00:00:00Z,합계,23611,401,21248,45.54
3960,20200927T01:00:00Z,서울,5212,53,4326,53.55
3961,20200927T02:00:00Z,부산,412,4,347,12.08
3962,20200927T03:00:00Z,대구,7130,194,6912,292.63
3963,20200927T04:00:00Z,인천,911,8,795,30.82
3964,20200927T05:00:00Z,광주,492,3,473,33.78
3965,20200927T06:00:00Z,대전,358,3,313,24.29
3966,20200927T07:00:00Z,울산,145,2,134,12.64
3967,20200927T08:00:00Z,세종,76,0,67,22.2
3968,20200927T09:00:00Z,경기,4334,70,3775,32.71
3969,20200927T10:00:00Z,강원,223,3,208,14.48
3970,20200927T11:00:00Z,충북,169,1,141,10.57
3971,20200927T12:00:00Z,충남,477,4,393,22.47
3972,20200927T13:00:00Z,전북,125,0,93,6.88
3973,20200927T14:00:00Z,전남,169,1,149,9.06
3974,20200927T15:00:00Z,경북,1539,55,1427,57.8
3975,20200927T16:00:00Z,경남,290,0,266,8.63
3976,20200927T17:00:00Z,제주,59,0,52,8.8
3977,20200927T18:00:00Z,검역,1490,0,1377,-
3978,20200928T00:00:00Z,합계,23661,406,21292,45.64
3979,20200928T00:00:00Z,서울,5231,54,4330,53.74
3980,20200928T00:00:00Z,부산,413,4,347,12.10
3981,20200928T00:00:00Z,대구,7130,194,6912,292.63
3982,20200928T00:00:00Z,인천,912,8,798,30.85
3983,20200928T00:00:00Z,광주,492,3,473,33.78
3984,20200928T00:00:00Z,대전,358,4,316,24.29
3985,20200928T00:00:00Z,울산,146,2,134,12.73
3986,20200928T00:00:00Z,세종,76,0,67,22.20
3987,20200928T00:00:00Z,경기,4348,72,3798,32.81
3988,20200928T00:00:00Z,강원,224,3,209,14.54
3989,20200928T00:00:00Z,충북,170,1,142,10.63
3990,20200928T00:00:00Z,충남,477,5,400,22.47
3991,20200928T00:00:00Z,전북,125,0,95,6.88
3992,20200928T00:00:00Z,전남,169,1,148,9.06
3993,20200928T00:00:00Z,경북,1543,55,1427,57.95
3994,20200928T00:00:00Z,경남,291,0,266,8.66
3995,20200928T00:00:00Z,제주,59,0,52,8.80
3996,20200928T00:00:00Z,검역,1497,0,1378,-
3997,20200929T00:00:00Z,합계,23699,407,21470,45.71
3998,20200929T00:00:00Z,서울,5242,54,4401,53.86
3999,20200929T00:00:00Z,부산,416,4,351,12.19
4000,20200929T00:00:00Z,대구,7130,194,6914,292.63
4001,20200929T00:00:00Z,인천,912,8,813,30.85
4002,20200929T00:00:00Z,광주,492,3,474,33.78
4003,20200929T00:00:00Z,대전,358,4,318,24.29
4004,20200929T00:00:00Z,울산,146,2,135,12.73
4005,20200929T00:00:00Z,세종,76,0,67,22.20
4006,20200929T00:00:00Z,경기,4358,73,3855,32.89
4007,20200929T00:00:00Z,강원,224,3,212,14.54
4008,20200929T00:00:00Z,충북,171,1,143,10.69
4009,20200929T00:00:00Z,충남,479,5,404,22.57
4010,20200929T00:00:00Z,전북,125,0,96,6.88
4011,20200929T00:00:00Z,전남,169,1,149,9.06
4012,20200929T00:00:00Z,경북,1545,55,1432,58.03
4013,20200929T00:00:00Z,경남,291,0,269,8.66
4014,20200929T00:00:00Z,제주,59,0,55,8.80
4015,20200929T00:00:00Z,검역,1506,0,1382,-
4016,20200930T00:00:00Z,합계,23812,413,21590,45.93
4017,20200930T00:00:00Z,서울,5293,56,4415,54.38
4018,20200930T00:00:00Z,부산,421,4,351,12.34
4019,20200930T00:00:00Z,대구,7132,194,6916,292.72
4020,20200930T00:00:00Z,인천,916,8,822,30.99
4021,20200930T00:00:00Z,광주,495,3,476,33.98
4022,20200930T00:00:00Z,대전,360,4,322,24.42
4023,20200930T00:00:00Z,울산,147,2,137,12.82
4024,20200930T00:00:00Z,세종,76,0,67,22.20
4025,20200930T00:00:00Z,경기,4384,74,3898,33.09
4026,20200930T00:00:00Z,강원,224,3,212,14.54
4027,20200930T00:00:00Z,충북,171,1,144,10.69
4028,20200930T00:00:00Z,충남,484,6,417,22.80
4029,20200930T00:00:00Z,전북,128,0,106,7.04
4030,20200930T00:00:00Z,전남,169,2,153,9.06
4031,20200930T00:00:00Z,경북,1551,56,1441,58.25
4032,20200930T00:00:00Z,경남,291,0,273,8.66
4033,20200930T00:00:00Z,제주,59,0,55,8.80
4034,20200930T00:00:00Z,검역,1511,0,1385,-
4035,20200930T00:00:00Z,합계,23812,413,21591,45.93
4036,20200930T00:00:00Z,서울,5293,56,4416,54.38
4037,20200930T00:00:00Z,부산,421,4,351,12.34
4038,20200930T00:00:00Z,대구,7132,194,6916,292.72
4039,20200930T00:00:00Z,인천,916,8,822,30.99
4040,20200930T00:00:00Z,광주,495,3,476,33.98
4041,20200930T00:00:00Z,대전,360,4,322,24.42
4042,20200930T00:00:00Z,울산,147,2,137,12.82
4043,20200930T00:00:00Z,세종,76,0,67,22.20
4044,20200930T00:00:00Z,경기,4384,74,3898,33.09
4045,20200930T00:00:00Z,강원,224,3,212,14.54
4046,20200930T00:00:00Z,충북,171,1,144,10.69
4047,20200930T00:00:00Z,충남,484,6,417,22.80
4048,20200930T00:00:00Z,전북,128,0,106,7.04
4049,20200930T00:00:00Z,전남,169,2,153,9.06
4050,20200930T00:00:00Z,경북,1551,56,1441,58.25
4051,20200930T00:00:00Z,경남,291,0,273,8.66
4052,20200930T00:00:00Z,제주,59,0,55,8.80
4053,20200930T00:00:00Z,검역,1511,0,1385,-
4054,20201001T00:00:00Z,합계,23889,415,21666,46.08
4055,20201001T00:00:00Z,서울,5323,57,4433,54.69
4056,20201001T00:00:00Z,부산,427,4,361,12.52
4057,20201001T00:00:00Z,대구,7133,195,6917,292.76
4058,20201001T00:00:00Z,인천,919,8,825,31.09
4059,20201001T00:00:00Z,광주,495,3,477,33.98
4060,20201001T00:00:00Z,대전,360,4,326,24.42
4061,20201001T00:00:00Z,울산,147,2,137,12.82
4062,20201001T00:00:00Z,세종,76,0,67,22.20
4063,20201001T00:00:00Z,경기,4405,74,3921,33.24
4064,20201001T00:00:00Z,강원,224,3,212,14.54
4065,20201001T00:00:00Z,충북,172,1,144,10.75
4066,20201001T00:00:00Z,충남,487,6,422,22.95
4067,20201001T00:00:00Z,전북,128,0,107,7.04
4068,20201001T00:00:00Z,전남,170,2,155,9.12
4069,20201001T00:00:00Z,경북,1556,56,1445,58.44
4070,20201001T00:00:00Z,경남,291,0,276,8.66
4071,20201001T00:00:00Z,제주,59,0,55,8.80
4072,20201001T00:00:00Z,검역,1517,0,1386,-
4073,20201002T00:00:00Z,합계,23952,416,21733,46.20
4074,20201002T00:00:00Z,서울,5334,57,4445,54.80
4075,20201002T00:00:00Z,부산,445,4,362,13.04
4076,20201002T00:00:00Z,대구,7133,195,6917,292.76
4077,20201002T00:00:00Z,인천,923,8,827,31.22
4078,20201002T00:00:00Z,광주,495,3,478,33.98
4079,20201002T00:00:00Z,대전,360,4,333,24.42
4080,20201002T00:00:00Z,울산,147,2,137,12.82
4081,20201002T00:00:00Z,세종,76,0,68,22.20
4082,20201002T00:00:00Z,경기,4424,75,3948,33.39
4083,20201002T00:00:00Z,강원,224,3,212,14.54
4084,20201002T00:00:00Z,충북,172,1,144,10.75
4085,20201002T00:00:00Z,충남,488,6,425,22.99
4086,20201002T00:00:00Z,전북,128,0,111,7.04
4087,20201002T00:00:00Z,전남,170,2,156,9.12
4088,20201002T00:00:00Z,경북,1560,56,1448,58.59
4089,20201002T00:00:00Z,경남,291,0,278,8.66
4090,20201002T00:00:00Z,제주,59,0,55,8.80
4091,20201002T00:00:00Z,검역,1523,0,1389,-
4092,20201003T00:00:00Z,합계,24027,420,21787,46.20
4093,20201003T00:00:00Z,서울,5360,59,4456,55.07
4094,20201003T00:00:00Z,부산,453,4,366,13.28
4095,20201003T00:00:00Z,대구,7133,195,6917,292.76
4096,20201003T00:00:00Z,인천,930,8,830,31.46
4097,20201003T00:00:00Z,광주,495,3,478,33.98
4098,20201003T00:00:00Z,대전,362,4,333,24.56
4099,20201003T00:00:00Z,울산,147,2,139,12.82
4100,20201003T00:00:00Z,세종,76,0,68,22.20
4101,20201003T00:00:00Z,경기,4434,77,3976,33.46
4102,20201003T00:00:00Z,강원,224,3,212,14.54
4103,20201003T00:00:00Z,충북,173,1,144,10.82
4104,20201003T00:00:00Z,충남,489,6,428,23.04
4105,20201003T00:00:00Z,전북,129,0,111,7.10
4106,20201003T00:00:00Z,전남,173,2,156,9.28
4107,20201003T00:00:00Z,경북,1562,56,1449,58.67
4108,20201003T00:00:00Z,경남,291,0,279,8.66
4109,20201003T00:00:00Z,제주,59,0,56,8.80
4110,20201003T00:00:00Z,검역,1537,0,1389,-
4111,20201003T00:00:00Z,합계,24027,420,21787,46.20
4112,20201003T00:00:00Z,서울,5360,59,4456,55.07
4113,20201003T00:00:00Z,부산,453,4,366,13.28
4114,20201003T00:00:00Z,대구,7133,195,6917,292.76
4115,20201003T00:00:00Z,인천,930,8,830,31.46
4116,20201003T00:00:00Z,광주,495,3,478,33.98
4117,20201003T00:00:00Z,대전,362,4,333,24.56
4118,20201003T00:00:00Z,울산,147,2,139,12.82
4119,20201003T00:00:00Z,세종,76,0,68,22.20
4120,20201003T00:00:00Z,경기,4434,77,3976,33.46
4121,20201003T00:00:00Z,강원,224,3,212,14.54
4122,20201003T00:00:00Z,충북,173,1,144,10.82
4123,20201003T00:00:00Z,충남,489,6,428,23.04
4124,20201003T00:00:00Z,전북,129,0,111,7.10
4125,20201003T00:00:00Z,전남,173,2,156,9.28
4126,20201003T00:00:00Z,경북,1562,56,1449,58.67
4127,20201003T00:00:00Z,경남,291,0,279,8.66
4128,20201003T00:00:00Z,제주,59,0,56,8.80
4129,20201003T00:00:00Z,검역,1537,0,1389,-
4130,20201004T00:00:00Z,합계,24091,421,21845,46.47
4131,20201004T00:00:00Z,서울,5376,60,4466,55.23
4132,20201004T00:00:00Z,부산,458,4,374,13.42
4133,20201004T00:00:00Z,대구,7135,195,6918,292.84
4134,20201004T00:00:00Z,인천,936,8,831,31.66
4135,20201004T00:00:00Z,광주,496,3,481,34.05
4136,20201004T00:00:00Z,대전,364,4,333,24.69
4137,20201004T00:00:00Z,울산,148,2,140,12.90
4138,20201004T00:00:00Z,세종,76,0,68,22.20
4139,20201004T00:00:00Z,경기,4450,77,4004,33.58
4140,20201004T00:00:00Z,강원,224,3,212,14.54
4141,20201004T00:00:00Z,충북,175,1,144,10.94
4142,20201004T00:00:00Z,충남,489,6,428,23.04
4143,20201004T00:00:00Z,전북,129,0,112,7.10
4144,20201004T00:00:00Z,전남,173,2,156,9.28
4145,20201004T00:00:00Z,경북,1566,56,1452,58.82
4146,20201004T00:00:00Z,경남,291,0,281,8.66
4147,20201004T00:00:00Z,제주,59,0,56,8.80
4148,20201004T00:00:00Z,검역,1546,0,1389,-
4149,20201005T00:00:00Z,합계,24164,422,21886,46.61
4150,20201005T00:00:00Z,서울,5395,61,4475,55.43
4151,20201005T00:00:00Z,부산,463,4,375,13.57
4152,20201005T00:00:00Z,대구,7136,195,6920,292.88
4153,20201005T00:00:00Z,인천,941,8,836,31.83
4154,20201005T00:00:00Z,광주,496,3,481,34.05
4155,20201005T00:00:00Z,대전,365,4,334,24.76
4156,20201005T00:00:00Z,울산,152,2,140,13.25
4157,20201005T00:00:00Z,세종,77,0,68,22.49
4158,20201005T00:00:00Z,경기,4477,77,4021,33.79
4159,20201005T00:00:00Z,강원,224,3,212,14.54
4160,20201005T00:00:00Z,충북,176,1,144,11.00
4161,20201005T00:00:00Z,충남,491,6,431,23.13
4162,20201005T00:00:00Z,전북,132,0,112,7.26
4163,20201005T00:00:00Z,전남,173,2,156,9.28
4164,20201005T00:00:00Z,경북,1567,56,1453,58.85
4165,20201005T00:00:00Z,경남,292,0,281,8.69
4166,20201005T00:00:00Z,제주,59,0,56,8.80
4167,20201005T00:00:00Z,검역,1548,0,1391,-
4168,20201006T00:00:00Z,합계,24239,422,22083,46.75
4169,20201006T00:00:00Z,서울,5410,61,4584,55.58
4170,20201006T00:00:00Z,부산,466,4,378,13.66
4171,20201006T00:00:00Z,대구,7136,195,6920,292.88
4172,20201006T00:00:00Z,인천,945,8,848,31.97
4173,20201006T00:00:00Z,광주,496,3,485,34.05
4174,20201006T00:00:00Z,대전,368,4,337,24.96
4175,20201006T00:00:00Z,울산,153,2,140,13.34
4176,20201006T00:00:00Z,세종,77,0,69,22.49
4177,20201006T00:00:00Z,경기,4512,77,4058,34.05
4178,20201006T00:00:00Z,강원,224,3,214,14.54
4179,20201006T00:00:00Z,충북,176,1,146,11.00
4180,20201006T00:00:00Z,충남,491,6,435,23.13
4181,20201006T00:00:00Z,전북,141,0,112,7.76
4182,20201006T00:00:00Z,전남,173,2,157,9.28
4183,20201006T00:00:00Z,경북,1567,56,1459,58.85
4184,20201006T00:00:00Z,경남,292,0,282,8.69
4185,20201006T00:00:00Z,제주,59,0,58,8.80
4186,20201006T00:00:00Z,검역,1553,0,1401,-
4187,20201007T00:00:00Z,합계,24353,425,22334,46.97
4188,20201007T00:00:00Z,서울,5443,61,4736,55.92
4189,20201007T00:00:00Z,부산,468,4,391,13.72
4190,20201007T00:00:00Z,대구,7137,196,6921,292.92
4191,20201007T00:00:00Z,인천,951,8,858,32.17
4192,20201007T00:00:00Z,광주,496,3,487,34.05
4193,20201007T00:00:00Z,대전,370,4,345,25.10
4194,20201007T00:00:00Z,울산,154,2,140,13.43
4195,20201007T00:00:00Z,세종,78,0,72,22.79
